x,value
-11.427999999999999,57.94364398031588
-11.427,59.02840828358903
-11.426,60.13466931426966
-11.424999999999999,61.26288405969375
-11.424,62.413520073169295
-11.423,63.58705561161036
-11.422,64.78398000475354
-11.421,66.00479390893025
-11.42,67.25000957016573
-11.419,68.52015110110342
-11.418,69.81575485923031
-11.417,71.13736967165396
-11.416,72.48555715171673
-11.415,73.86089211311307
-11.414,75.26396282775559
-11.413,76.69537135915148
-11.411999999999999,78.15573395839542
-11.411,79.64568143230736
-11.41,81.16585944928727
-11.409,82.71692903395477
-11.408,84.29956680623748
-11.407,85.91446556883142
-11.406,87.56233454496095
-11.405,89.24389993850002
-11.404,90.95990531806117
-11.403,92.71111207881329
-11.402,94.49829989362068
-11.401,96.32226720420742
-11.4,98.18383169583119
-11.399,100.08383085090361
-11.398,102.02312242921191
-11.397,104.00258498839403
-11.395999999999999,106.02311845791587
-11.395,108.08564473827268
-11.394,110.19110817723706
-11.393,112.34047633258484
-11.392,114.53474043597909
-11.391,116.77491607945045
-11.39,119.06204390924317
-11.389,121.39719024918352
-11.388,123.78144781357096
-11.387,126.21593640633253
-11.386,128.70180367368178
-11.385,131.24022582916123
-11.384,133.8324084316432
-11.383,136.47958729135908
-11.382,139.18302905234742
-11.381,141.94403233313295
-11.379999999999999,144.7639283335191
-11.379,147.64408193880416
-11.378,150.58589254016158
-11.377,153.59079496998442
-11.376,156.6602606332608
-11.375,159.79579826974822
-11.374,162.99895524125841
-11.373,166.2713184534295
-11.372,169.61451553607338
-11.371,173.0302159378181
-11.37,176.52013206629684
-11.369,180.0860207128273
-11.368,183.72968402479665
-11.366999999999999,187.45297089938424
-11.366,191.25777832879967
-11.365,195.14605287820356
-11.363999999999999,199.11979180732962
-11.363,203.18104477201783
-11.362,207.33191518103936
-11.361,211.5745619895215
-11.36,215.9112009333357
-11.359,220.3441063546256
-11.358,224.87561293429957
-11.357,229.50811739938592
-11.356,234.24408032797675
-11.355,239.08602801403097
-11.354,244.03655430341823
-11.353,249.0983228490371
-11.352,254.27406872242386
-11.350999999999999,259.5666009304999
-11.35,264.9788043201627
-11.349,270.5136420784076
-11.347999999999999,276.1741577934475
-11.347,281.9634779557329
-11.346,287.8848145821021
-11.345,293.94146756401466
-11.344,300.1368273493129
-11.343,306.47437770827275
-11.342,312.95769855862955
-11.341,319.5904689962695
-11.34,326.37646980874655
-11.339,333.31958730899953
-11.338,340.4238160709065
-11.337,347.69326199178795
-11.336,355.1321466255252
-11.334999999999999,362.74480964323004
-11.334,370.5357133951554
-11.333,378.5094460388115
-11.331999999999999,386.6707258077739
-11.331,395.02440498637327
-11.33,403.5754740192081
-11.329,412.3290657663886
-11.328,421.2904603323111
-11.327,430.46508908979405
-11.326,439.85854015624284
-11.325,449.47656275149046
-11.324,459.32507258900347
-11.323,469.4101572314873
-11.322,479.7380812149413
-11.321,490.3152921907926
-11.32,501.14842641917494
-11.318999999999999,512.2443152659869
-11.318,523.6099908484198
-11.317,535.2526930829441
-11.315999999999999,547.179876310368
-11.315,559.3992160069026
-11.314,571.9186164568363
-11.313,584.746217877708
-11.312,597.8904042018938
-11.311,611.3598110915397
-11.31,625.1633351099515
-11.309,639.3101405832493
-11.308,653.8096698109144
-11.307,668.6716527668783
-11.306,683.9061150330022
-11.305,699.5233894355972
-11.304,715.5341249468429
-11.302999999999999,731.9492987717947
-11.302,748.7802261738516
-11.301,766.03857240822
-11.299999999999999,783.7363656895851
-11.299,801.8860076074802
-11.298,820.5002873297399
-11.297,839.5923946714227
-11.296,859.1759337723695
-11.295,879.2649376785214
-11.294,899.8738822823364
-11.293,921.017703466498
-11.292,942.7118116684089
-11.291,964.9721089283182
-11.29,987.8150067776483
-11.289,1011.2574435726323
-11.288,1035.316902864897
-11.286999999999999,1060.0114338618923
-11.286,1085.359670158948
-11.285,1111.3808523963285
-11.284,1138.0948481355488
-11.283,1165.5221755730163
-11.282,1193.6840272530721
-11.281,1222.6022932563787
-11.28,1252.2995875458998
-11.279,1282.7992741190938
-11.278,1314.1254949481372
-11.277,1346.3031975232386
-11.276,1379.3581647518445
-11.275,1413.3170476082971
-11.274,1448.2073937654661
-11.273,1484.0576848347996
-11.272,1520.8973689312463
-11.270999999999999,1558.7568974398182
-11.27,1597.667761667311
-11.269,1637.6625363799035
-11.268,1678.7749146477304
-11.267,1721.0397548057904
-11.266,1764.4931225161781
-11.265,1809.1723392350366
-11.264,1855.1160289390402
-11.263,1902.3641679774214
-11.262,1950.9581395058826
-11.261,2000.9407843266092
-11.26,2052.356462211801
-11.259,2105.251108899781
-11.258,2159.672298237124
-11.257,2215.6693057448883
-11.256,2273.293179177676
-11.254999999999999,2332.59680509764
-11.254,2393.6349848487794
-11.253,2456.4645091386965
-11.252,2521.144240117503
-11.251,2587.7351937199464
-11.25,2656.3006250779713
-11.249,2726.9061248026087
-11.248,2799.619707178852
-11.247,2874.5119149476664
-11.246,2951.655920894101
-11.245,3031.1276358389423
-11.244,3113.005825557851
-11.243,3197.3722222322153
-11.241999999999999,3284.311657648939
-11.241,3373.912185877359
-11.24,3466.2652203630996
-11.238999999999999,3561.4656797788166
-11.238,3659.6121321275664
-11.237,3760.8069519047663
-11.236,3865.1564818451507
-11.235,3972.771205612347
-11.234,4083.7659252140334
-11.233,4198.259945769955
-11.232,4316.377274764939
-11.231,4438.246824725723
-11.23,4564.002631342545
-11.229,4693.7840746268175
-11.228,4827.736116225931
-11.227,4966.009550915223
-11.225999999999999,5108.761260344915
-11.225,5256.154495989361
-11.224,5408.359150146784
-11.222999999999999,5565.552068048097
-11.222,5727.9173629621
-11.221,5895.646735306391
-11.22,6068.939835196033
-11.219,6248.004617828245
-11.218,6433.057727510975
-11.217,6624.324905001818
-11.216,6822.041403980144
-11.215,7026.452444100812
-11.214,7237.813675756078
-11.213,7456.391666615845
-11.212,7682.464433087961
-11.211,7916.321962269252
-11.209999999999999,8158.266813008261
-11.209,8408.614696475004
-11.208,8667.695123105757
-11.206999999999999,8935.85207284879
-11.206,9213.444695858963
-11.205,9500.848048370639
-11.204,9798.453891729665
-11.203,10106.671503494692
-11.202,10425.928560094577
-11.201,10756.67204155089
-11.2,11099.369201703978
-11.199,11454.508601941938
-11.198,11822.601185703603
-11.197,12204.181395163467
-11.196,12599.808403029267
-11.195,13010.067385177754
-11.193999999999999,13435.57081163355
-11.193,13876.959939321694
-11.192,14334.906246955874
-11.190999999999999,14810.11307587227
-11.19,15303.317240007296
-11.189,15815.29086707662
-11.188,16346.843264949644
-11.187,16898.822850118784
-11.186,17472.11933771968
-11.185,18067.66591530993
-11.184,18686.44162445638
-11.183,19329.473880776783
-11.182,19997.841093887164
-11.181,20692.67553017861
-11.18,21415.16624904924
-11.179,22166.562346827413
-11.177999999999999,22948.17623588509
-11.177,23761.387288210957
-11.176,24607.645647288595
-11.174999999999999,25488.476140968498
-11.174,26405.482726155176
-11.173,27360.352985086178
-11.172,28354.862944928245
-11.171,29390.88229946869
-11.17,30470.37985880114
-11.169,31595.429409829318
-11.168,32768.21601886448
-11.167,33991.04251777188
-11.166,35266.33677209509
-11.165,36596.65907390405
-11.164,37984.710269856936
-11.163,39433.34035232707
-11.161999999999999,40945.55761672366
-11.161,42524.53840966217
-11.16,44173.6376593658
-11.159,45896.40012316812
-11.158,47696.57215640429
-11.157,49578.114624543334
-11.156,51545.21658691093
-11.155,53602.30992349872
-11.154,55754.0850308182
-11.153,58005.507624250786
-11.152,60361.83668782714
-11.151,62828.643949365425
-11.15,65411.83451704839
-11.149,68117.66907696817
-11.148,70952.7877339899
-11.147,73924.23586216824
-11.145999999999999,77039.49150603372
-11.145,80306.4951628905
-11.144,83733.68141666931
-11.143,87330.01350087344
-11.142,91105.02027025113
-11.141,95068.83576935089
-11.14,99232.24238543326
-11.139,103606.71712570393
-11.138,108204.48117157038
-11.137,113038.55424456469
-11.136,118122.8127289511
-11.135,123472.05237648606
-11.134,129102.05646541316
-11.133,135029.66920506497
-11.132,141272.87577289448
-11.131,147850.8883336342
-11.129999999999999,154784.23945482488
-11.129,162094.88365466899
-11.128,169806.30746567756
-11.127,177943.64857161805
-11.126,186533.82541674667
-11.125,195605.6789085584
-11.124,205190.12507264016
-11.123,215320.32218571292
-11.122,226031.85270241616
-11.121,237362.92091509618
-11.12,249354.56913552113
-11.119,262050.91401395167
-11.118,275499.4030612854
-11.116999999999999,289751.0961482175
-11.116,304860.9731077704
-11.115,320888.27105455135
-11.113999999999999,337896.85203032853
-11.113,355955.60703463055
-11.112,375138.9006499025
-11.111,395527.0549441753
-11.11,417206.8864685544
-11.109,440272.29221110046
-11.108,464824.8957309447
-11.107,490974.7591606909
-11.106,518841.1693219562
-11.105,548553.5012277832
-11.104,580252.174045019
-11.103,614089.707249777
-11.102,650231.8900909913
-11.100999999999999,688859.070120653
-11.1,730167.5912841944
-11.099,774371.3798820358
-11.097999999999999,821703.7079781728
-11.097,872419.1601213409
-11.096,926795.8105556249
-11.095,985137.6498632374
-11.094,1047777.3049571934
-11.093,1115079.0502719274
-11.092,1187442.1918384333
-11.091,1265304.8464251426
-11.09,1349148.1709460062
-11.089,1439501.1075415078
-11.088,1536945.7026475528
-11.087,1642123.1036941397
-11.086,1755740.2838064083
-11.084999999999999,1878577.6280722825
-11.084,2011497.5030176411
-11.083,2155453.911633455
-11.081999999999999,2311503.45702091
-11.081,2480817.698632019
-11.08,2664697.2349386173
-11.079,2864587.6675461675
-11.078,3082097.7561266255
-11.077,3319020.144742402
-11.076,3577354.9607891715
-11.075,3859336.836171606
-11.074,4167465.8422552473
-11.073,4504542.926029954
-11.072,4873710.690203639
-11.071,5278500.250821508
-11.07,5722885.344102108
-11.068999999999999,6211344.727189143
-11.068,6748934.534086868
-11.067,7341372.074371483
-11.065999999999999,7995133.133227498
-11.065,8717565.587773982
-11.064,9517021.524532748
-11.063,1.0403012144184198E7
-11.062,1.1386389146238783E7
-11.061,1.2479557624471808E7
-11.06,1.3696727207894437E7
-11.059,1.5054208208395174E7
-11.058,1.6570762190788325E7
-11.057,1.8268017905226346E7
-11.056,2.0170966289453555E7
-11.055,2.230855111971857E7
-11.054,2.4714375445863154E7
-11.052999999999999,2.7427549705505803E7
-11.052,3.0493712375692952E7
-11.051,3.396626345777826E7
-11.049999999999999,3.7907857550765395E7
-11.049,4.2392220272426754E7
-11.048,4.750636446508294E7
-11.047,5.335330277288384E7
-11.046,6.0055383403056785E7
-11.045,6.775840606816669E7
-11.044,7.66367229833792E7
-11.043,8.689958505875924E7
-11.042,9.8799075900071E7
-11.041,1.1264007615336677E8
-11.04,1.2879283419708551E8
-11.039,1.477089075573786E8
-11.038,1.6994149377106133E8
-11.036999999999999,1.96171484936392E8
-11.036,2.272410544590437E8
-11.035,2.6419724248720017E8
-11.034,3.083488125633001E8
-11.033,3.613410048687428E8
-11.032,4.252543919533166E8
-11.031,5.0273667312868977E8
-11.03,5.971797181597517E8
-11.029,7.129592765273913E8
-11.028,8.557624339312818E8
-11.027,1.0330390027380611E9
-11.026,1.2546298228924563E9
-11.025,1.5336502766951408E9
-11.024,1.8877464797078533E9
-11.023,2.3409023340175877E9
-11.022,2.9260716620108624E9
-11.020999999999999,3.6890633892757645E9
-11.02,4.694360924432917E9
-11.019,6.033972431683637E9
-11.018,7.8411197166878805E9
-11.017,1.031179855269708E10
-11.016,1.3739413659153877E10
-11.015,1.857162761864608E10
-11.014,2.5505908625208767E10
-11.013,3.565434657011383E10
-11.012,5.083627258542987E10
-11.011,7.411471784685605E10
-11.01,1.1081590980866855E11
-11.009,1.7054691087937402E11
-11.008,2.7137717869563226E11
-11.007,4.489769243796385E11
-11.006,7.778555404423744E11
-11.004999999999999,1.4244296153024236E12
-11.004,2.791616847760662E12
-11.003,5.95665417088683E12
-11.002,1.4183561524358373E13
-11.001,3.9116581332875805E13
-11.0,1.3268114438943269E14
-10.999,6.157337325716758E14
-10.998,4.862161082061987E15
-10.997,1.1586533093768568E17
-10.996,1.2551189019632706E20
-10.995,2.368110455768121E19
-10.994,6.4250848098523552E16
-10.993,3.4076397858568895E15
-10.991999999999999,4.775066627384317E14
-10.991,1.0886405123430039E14
-10.99,3.326893840148004E13
-10.988999999999999,1.236720313350162E13
-10.988,5.289534593825365E12
-10.987,2.5138280239453857E12
-10.986,1.2969083808171262E12
-10.985,7.145687688239241E11
-10.984,4.1550075840693463E11
-10.983,2.5270360451143884E11
-10.982,1.5965176272164996E11
-10.981,1.0420959329642273E11
-10.98,6.997304135466734E10
-10.979,4.816284145836142E10
-10.978,3.3883647061027706E10
-10.977,2.4305966049396423E10
-10.975999999999999,1.7741646868767715E10
-10.975,1.3154653501424892E10
-10.974,9.892882858041243E9
-10.972999999999999,7.5364309193918295E9
-10.972,5.809277136713172E9
-10.971,4.5265430152649975E9
-10.97,3.562254840266838E9
-10.969,2.829213869454204E9
-10.968,2.266180184795559E9
-10.967,1.8295651043317795E9
-10.966,1.4879561507826455E9
-10.965,1.2184530909137106E9
-10.964,1.0041810745133139E9
-10.963,8.325797616962056E8
-10.962,6.942119986368321E8
-10.961,5.81924442260331E8
-10.959999999999999,4.902497886060679E8
-10.959,4.14976626269834E8
-10.958,3.5283701450071204E8
-10.956999999999999,3.012773919876861E8
-10.956,2.5828925721915108E8
-10.955,2.2228292346780562E8
-10.954,1.9199272013799298E8
-10.953,1.6640526404814136E8
-10.952,1.4470481183951846E8
-10.951,1.2623135420721051E8
-10.95,1.1044827707145345E8
-10.949,9.691726273814993E7
-10.948,8.52786869061486E7
-10.947,7.523623376164488E7
-10.946,6.6544756272881396E7
-10.945,5.900064416830837E7
-10.943999999999999,5.243415308150283E7
-10.943,4.6703262434028886E7
-10.942,4.1688734217665575E7
-10.940999999999999,3.729012599936219E7
-10.94,3.342255671421064E7
-10.939,3.001407400280533E7
-10.938,2.700350406382089E7
-10.937,2.4338686884652346E7
-10.936,2.1975025788851492E7
-10.935,1.9874288110549066E7
-10.934,1.8003612534891143E7
-10.933,1.6334684078960832E7
-10.932,1.484304579390684E7
-10.931,1.3507523949890302E7
-10.93,1.2309745555469543E7
-10.929,1.123373303835565E7
-10.927999999999999,1.02655622837921E7
-10.927,9393073.690875888
-10.926,8605627.31805593
-10.924999999999999,7893894.872189729
-10.924,7249682.574403516
-10.923,6665779.950030595
-10.922,6135830.588895071
-10.921,5654221.146446943
-10.92,5215986.275196093
-10.919,4816726.501135565
-10.918,4452537.560754247
-10.917,4119949.2537355567
-10.916,3815872.537225438
-10.915,3537553.5700679515
-10.914,3282533.835919016
-10.913,3048615.3652437325
-10.911999999999999,2833830.475723508
-10.911,2636415.2380551645
-10.91,2454786.375505517
-10.909,2287520.906075613
-10.908,2133338.3611705536
-10.907,1991085.0858139738
-10.906,1859720.4677519163
-10.905,1738304.7743118634
-10.904,1625988.3901512953
-10.903,1522002.3485642204
-10.902,1425649.9123511715
-10.901,1336299.119846802
-10.9,1253376.164934505
-10.899,1176359.5267736071
-10.898,1104774.7263711232
-10.897,1038189.6679331235
-10.895999999999999,976210.4753164666
-10.895,918477.7783130895
-10.894,864663.386254108
-10.893,814467.3198300905
-10.892,767615.1411624264
-10.891,723855.5651398435
-10.89,682958.3079500435
-10.889,644712.1639507448
-10.888,608923.2605889824
-10.887,575413.498067555
-10.886,544019.1372832095
-10.885,514589.5267524278
-10.884,486985.9516816859
-10.883,461080.59282744257
-10.882,436755.5865154539
-10.881,413902.17095531
-10.879999999999999,392419.913445192
-10.879,372216.0077396201
-10.878,353204.63804947236
-10.877,335306.3990260613
-10.876,318447.7690781897
-10.875,302560.63065306295
-10.874,287581.83307682327
-10.873,273452.79452157655
-10.872,260119.1372543608
-10.871,247530.35659323682
-10.87,235639.5172351612
-10.869,224402.9745602338
-10.868,213780.12241888806
-10.866999999999999,203733.15856167657
-10.866,194226.87301585983
-10.865,185228.45150472256
-10.863999999999999,176707.2963836567
-10.863,168634.86166861147
-10.862,160984.50201349088
-10.861,153731.33256217433
-10.86,146852.10191499244
-10.859,140325.0733590625
-10.858,134129.91656249622
-10.857,128247.60740723365
-10.856,122660.33551402618
-10.855,117351.41885540428
-10.854,112305.22551672232
-10.853,107507.10024792956
-10.852,102943.29797639496
-10.850999999999999,98600.92108229588
-10.85,94467.86200413325
-10.849,90532.75022364159
-10.847999999999999,86784.90230651118
-10.847,83214.2766893068
-10.846,79811.43112157568
-10.845,76567.48299186962
-10.844,73474.07323941593
-10.843,70523.33203365638
-10.842,67707.84738127005
-10.841,65020.63583464001
-10.84,62455.11513180959
-10.839,60005.0788773096
-10.838,57664.67286807846
-10.837,55428.37312152105
-10.836,53290.96533325152
-10.834999999999999,51247.525786004524
-10.834,49293.40351781936
-10.833,47424.20370396551
-10.831999999999999,45635.77205194772
-10.831,43924.1803918991
-10.83,42285.71304642343
-10.829,40716.85425807036
-10.828,39214.276321077166
-10.827,37774.828428496825
-10.826,36395.526397800626
-10.825,35073.54297951613
-10.824,33806.198721462155
-10.823,32590.953487557377
-10.822,31425.398465632315
-10.821,30307.248716616614
-10.82,29234.33613790876
-10.818999999999999,28204.602902091705
-10.818,27216.095269559188
-10.817,26266.957811589873
-10.815999999999999,25355.427947526674
-10.815,24479.830823385655
-10.814,23638.574503931464
-10.813,22830.145507923815
-10.812,22053.104461762363
-10.811,21306.082182122616
-10.81,20587.775854869702
-10.809,19896.945530399036
-10.808,19232.410768846177
-10.807,18593.047483469527
-10.806,17977.785015917107
-10.805,17385.60330304696
-10.804,16815.530257287406
-10.802999999999999,16266.838939659554
-10.802,15738.237557920525
-10.801,15229.092781765201
-10.799999999999999,14738.60092045568
-10.799,14265.995213162061
-10.798,13810.543874072144
-10.797,13371.54839736551
-10.796,12948.34184996566
-10.795,12540.28734927523
-10.794,12146.776526293352
-10.793,11767.228148417142
-10.792,11401.086778380932
-10.791,11047.821519788928
-10.79,10706.924806364912
-10.789,10377.911304104402
-10.788,10060.316814694546
-10.786999999999999,9753.697273364167
-10.786,9457.627782114498
-10.785,9171.701712740034
-10.783999999999999,8895.529822360224
-10.783,8628.739454230663
-10.782,8370.973751566442
-10.781,8121.890918528953
-10.78,7881.16352765158
-10.779,7648.4778532043065
-10.778,7423.533234059549
-10.777,7206.041485703769
-10.776,6995.72632329553
-10.775,6792.3228255803315
-10.774,6595.576916361368
-10.773,6405.24488104214
-10.772,6221.092898826936
-10.770999999999999,6042.896603844355
-10.77,5870.44065887662
-10.769,5703.518363404069
-10.768,5541.931268006627
-10.767,5385.4888134657685
-10.766,5234.007986579331
-10.765,5087.312988414984
-10.764,4945.23492671291
-10.763,4807.611513849281
-10.762,4674.28678529041
-10.761,4545.110824497849
-10.76,4419.939511068243
-10.759,4298.634271388806
-10.758,4181.061842027623
-10.757,4067.0940506718307
-10.756,3956.6075983686
-10.754999999999999,3849.4838570356546
-10.754,3745.608678622482
-10.753,3644.872202176607
-10.752,3547.168681800707
-10.751,3452.3963175052386
-10.75,3360.457090737518
-10.749,3271.2566136505384
-10.748,3184.7039761181245
-10.747,3100.71160982082
-10.746,3019.195151531665
-10.745,2940.0733141428786
-10.744,2863.267763431528
-10.743,2788.7030001939793
-10.741999999999999,2716.306248719095
-10.741,2646.0073469396034
-10.74,2577.7386440052455
-10.738999999999999,2511.4349035132964
-10.738,2447.0332057214296
-10.737,2384.4728602701925
-10.736,2323.6953163763133
-10.735,2264.644082758556
-10.734,2207.264646529332
-10.733,2151.5043979524785
-10.732,2097.312556957422
-10.731,2044.6401031919747
-10.73,1993.4397095906954
-10.729,1943.6656780760823
-10.728,1895.2738782053818
-10.727,1848.221686946754
-10.725999999999999,1802.4679340809364
-10.725,1757.9728461070029
-10.724,1714.6979957811313
-10.722999999999999,1672.6062505575585
-10.722,1631.6617263936894
-10.721,1591.829739967298
-10.72,1553.0767663968893
-10.719,1515.3703951447833
-10.718,1478.6792905047353
-10.717,1442.9731519618833
-10.716,1408.2226771283204
-10.715,1374.399525001046
-10.714,1341.476282259965
-10.713,1309.4264294979055
-10.712,1278.2243086521808
-10.711,1247.8450935923681
-10.709999999999999,1218.264759795471
-10.709,1189.4600558360044
-10.708,1161.408476624662
-10.706999999999999,1134.0882367576592
-10.706,1107.4782455325478
-10.705,1081.5580825853067
-10.704,1056.307974197611
-10.703,1031.7087716779456
-10.702,1007.7419288511975
-10.701,984.3894820316438
-10.7,961.6340288678163
-10.699,939.4587109237631
-10.698,917.8471931681985
-10.697,896.783647364714
-10.696,876.2527343914949
-10.695,856.2395878254526
-10.693999999999999,836.7297978967322
-10.693,817.7093963300558
-10.692,799.1648413320714
-10.690999999999999,781.083003163398
-10.69,763.4511510732148
-10.689,746.256939249588
-10.688,729.4883944971043
-10.687,713.1339040998246
-10.686,697.1822033388731
-10.685,681.6223645587854
-10.684,666.4437861753971
-10.683,651.6361817289279
-10.682,637.1895697335236
-10.681,623.0942638931858
-10.68,609.3408635327224
-10.679,595.9202441751112
-10.677999999999999,582.8235489998223
-10.677,570.0421800496118
-10.676,557.5677898135476
-10.674999999999999,545.3922735956438
-10.674,533.507761644346
-10.673,521.9066115603738
-10.672,510.5814013041261
-10.671,499.5249221331911
-10.67,488.73017203214056
-10.669,478.19034910060003
-10.668,467.89884532176114
-10.667,457.8492406437888
-10.666,448.035296925589
-10.665,438.4509525896017
-10.664,429.09031687528426
-10.663,419.9476646941222
-10.661999999999999,411.01743167277476
-10.661,402.29420896549294
-10.66,393.7727386902689
-10.658999999999999,385.44790932878874
-10.658,377.3147511820035
-10.657,369.3684321932346
-10.656,361.60425355479407
-10.655,354.0176459692585
-10.654,346.6041656655782
-10.653,339.35949055717026
-10.652,332.27941664457126
-10.651,325.3598545095004
-10.65,318.5968259542916
-10.649,311.98646060688515
-10.648,305.52499278332414
-10.647,299.20875838271405
-10.645999999999999,293.03419189113123
-10.645,286.99782360118
-10.644,281.0962765814474
-10.643,275.3262641151756
-10.642,269.6845871589903
-10.641,264.16813156540826
-10.64,258.7738658259626
-10.639,253.49883854221574
-10.638,248.3401762308745
-10.637,243.2950810181816
-10.636,238.3608284690914
-10.635,233.53476548359438
-10.634,228.81430836276587
-10.633,224.19694063866478
-10.632,219.68021134243523
-10.631,215.26173304869934
-10.629999999999999,210.93918017013513
-10.629,206.71028709202236
-10.628,202.5728465973138
-10.627,198.52470814028374
-10.626,194.56377636711687
-10.625,190.68800944511597
-10.624,186.8954177297951
-10.623,183.18406211347792
-10.622,179.55205281879537
-10.621,175.99754794688184
-10.62,172.51875214703503
-10.619,169.11391533666193
-10.618,165.78133153514608
-10.616999999999999,162.519337551213
-10.616,159.32631187645399
-10.615,156.20067352778392
-10.613999999999999,153.1408809535993
-10.613,150.14543099179164
-10.612,147.2128577539398
-10.611,144.3417317121706
-10.61,141.53065866037505
-10.609,138.778278769906
-10.608,136.0832657057062
-10.607,133.4443256735167
-10.606,130.8601966121482
-10.605,128.32964728561006
-10.604,125.85147654733777
-10.603,123.42451244653161
-10.602,121.04761149818556
-10.600999999999999,118.71965799978034
-10.6,116.4395631783721
-10.599,114.20626455203504
-10.597999999999999,112.01872526209635
-10.597,109.8759333420515
-10.596,107.77690110184423
-10.595,105.72066450195594
-10.594,103.70628253308705
-10.593,101.73283660176627
-10.592,99.79942998533892
-10.591,97.90518722424866
-10.59,96.04925361807126
-10.589,94.23079466153264
-10.588,92.44899554871598
-10.587,90.70306063771281
-10.586,88.99221300379527
-10.584999999999999,87.31569392813716
-10.584,85.67276244974398
-10.583,84.0626949260014
-10.581999999999999,82.48478455565275
-10.581,80.93834100060515
-10.58,79.422689949244
-10.579,77.93717270575506
-10.578,76.48114580539345
-10.577,75.05398064961066
-10.576,73.65506309624142
-10.575,72.28379314502664
-10.574,70.93958455560289
-10.573,69.62186450325754
-10.572,68.33007326841685
-10.571,67.06366388981547
-10.57,65.82210187918055
-10.568999999999999,64.60486486958966
-10.568,63.41144235969049
-10.567,62.24133541026227
-10.565999999999999,61.094056339755184
-10.565,59.969128479115874
-10.564,58.866085884149754
-10.563,57.784473087298146
-10.562,56.723844832507964
-10.561,55.6837658322339
-10.56,54.663810530133624
-10.559,53.663562857602685
-10.558,52.682616007805734
-10.557,51.72057222369413
-10.556,50.77704256032935
-10.555,49.85164669849255
-10.554,48.944012716257
-10.552999999999999,48.0537768989959
-10.552,47.18058354767072
-10.551,46.324084776309185
-10.549999999999999,45.483940342279446
-10.549,44.6598174496164
-10.548,43.85139057913175
-10.547,43.05834133148164
-10.546,42.28035822711415
-10.545,41.51713657736894
-10.544,40.76837830056768
-10.543,40.03379178845296
-10.542,39.31309172876644
-10.541,38.60599898316397
-10.54,37.91224043360754
-10.539,37.23154884134057
-10.538,36.563662705904775
-10.536999999999999,35.908326149145985
-10.536,35.26528876430592
-10.535,34.63430550543976
-10.533999999999999,34.015136556023286
-10.533,33.40754721040706
-10.532,32.811307760303116
-10.531,32.226193375241465
-10.53,31.65198399236305
-10.529,31.088464207550107
-10.528,30.53542317725313
-10.527,29.992654496591385
-10.526,29.459956118566158
-10.525,28.93713024295101
-10.524,28.42398322822834
-10.523,27.92032548411971
-10.522,27.425971395751215
-10.520999999999999,26.940739228279927
-10.52,26.4644510408822
-10.519,25.996932594494513
-10.518,25.538013277660827
-10.517,25.08752602713493
-10.516,24.645307234775967
-10.515,24.211196689569533
-10.514,23.785037487756522
-10.513,23.366675963066854
-10.512,22.95596161946363
-10.511,22.552747057027165
-10.51,22.156887904271148
-10.509,21.76824275074662
-10.508,21.386673083803164
-10.507,21.012043223197765
-10.506,20.64422026086456
-10.504999999999999,20.28307399886927
-10.504,19.928476886540878
-10.503,19.580303971706115
-10.502,19.238432838515095
-10.501,18.902743548377217
-10.5,18.573118594347303
-10.499,18.249442843904326
-10.498,17.931603488183995
-10.497,17.61948998977937
-10.496,17.312994039150773
-10.495,17.012009500573036
-10.494,16.71643236995362
-10.493,16.426160726006636
-10.491999999999999,16.141094687999463
-10.491,15.861136369621722
-10.49,15.586189838962737
-10.488999999999999,15.316161075374477
-10.488,15.050957927931345
-10.487,14.79049007773627
-10.486,14.53466899729052
-10.485,14.2834079144339
-10.484,14.036621771806983
-10.483,13.794227195549535
-10.482,13.556142455750637
-10.481,13.322287431664764
-10.48,13.092583582063998
-10.479,12.866953907298276
-10.478,12.645322919965148
-10.477,12.427616610864167
-10.475999999999999,12.213762421899396
-10.475,12.003689211259166
-10.474,11.79732722692374
-10.472999999999999,11.594608076100702
-10.472,11.395464699851475
-10.471,11.199831340568041
-10.47,11.00764351837611
-10.469,10.818838005502958
-10.468,10.633352797625095
-10.467,10.451127091058481
-10.466,10.27210125482857
-10.465,10.096216810848032
-10.464,9.923416407251123
-10.463,9.753643795541326
-10.462,9.586843810152622
-10.461,9.42296234246362
-10.459999999999999,9.261946323164965
-10.459,9.103743698155974
-10.458,8.948303410695864
-10.456999999999999,8.795575376999222
-10.456,8.645510472350024
-10.455,8.498060505098932
-10.454,8.353178202927422
-10.453,8.210817190994124
-10.452,8.070931975769788
-10.451,7.933477927340715
-10.45,7.798411259927861
-10.449,7.665689016926183
-10.448,7.5352690534177516
-10.447,7.407110021039431
-10.446,7.281171349187926
-10.445,7.157413233272855
-10.443999999999999,7.035796616049816
-10.443,6.916283175352137
-10.442,6.798835307066901
-10.440999999999999,6.683416113271713
-10.44,6.569989386222669
-10.439,6.458519595643789
-10.438,6.348971875141951
-10.437,6.241312008611406
-10.436,6.135506418809858
-10.435,6.031522152464277
-10.434,5.92932687037908
-10.433,5.82888883331858
-10.432,5.7301768918506815
-10.431,5.6331604736335885
-10.43,5.537809572760837
-10.429,5.4440947380313185
-10.427999999999999,5.351987063088758
-10.427,5.261458174452917
-10.426,5.172480222561787
-10.424999999999999,5.085025870350622
-10.424,4.999068284298322
-10.423,4.914581123529238
-10.422,4.8315385314635995
-10.421,4.749915125339262
